s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93623883,2020 Kosovo COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93623886,2020 Kosovo COVID-19 partial lockdown,,http://www.wikidata.org/entity/Q6665312,lockdown
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93623888,2020 Kosovo COVID-19 declaration of public health emergency,,http://www.wikidata.org/entity/Q7257745,declaration of public health emergency
http://www.wikidata.org/entity/Q87655119,COVID-19 pandemic in Kosovo,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93623889,2020 Kosovo COVID-19 lockdown,,http://www.wikidata.org/entity/Q6665312,lockdown
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q881,Vietnam,"VN, Socialist Republic of Vietnam, VIE, Viet Nam, 🇻🇳",http://www.wikidata.org/entity/Q849866,communist state
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q881,Vietnam,"VN, Socialist Republic of Vietnam, VIE, Viet Nam, 🇻🇳",http://www.wikidata.org/entity/Q849866,communist state
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q881,Vietnam,"VN, Socialist Republic of Vietnam, VIE, Viet Nam, 🇻🇳",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q881,Vietnam,"VN, Socialist Republic of Vietnam, VIE, Viet Nam, 🇻🇳",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P910,topic's main category,http://www.wikidata.org/entity/Q91232031,Category:2020 coronavirus pandemic in Vietnam,,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671210,2020 Vietnam COVID-19 declaration of public health emergency,,http://www.wikidata.org/entity/Q7257745,declaration of public health emergency
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671249,2020 Vietnam COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671253,2020 Vietnam COVID-19 closing of educational institutions,,http://www.wikidata.org/entity/Q88323877,closing of educational institutions
http://www.wikidata.org/entity/Q83873057,COVID-19 pandemic in Vietnam,"2019–20 coronavirus outbreak in Vietnam, COVID-19 outbreak in Vietnam, Vietnamese 2019–20 coronavirus outbreak, Vietnamese COVID-19 outbreak, 2020 coronavirus pandemic in Vietnam",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671254,2020 Vietnam COVID-19 lockdown,,http://www.wikidata.org/entity/Q6665312,lockdown
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1049,Sudan,"as-Sūdān, North Sudan, Republic of Sudan, Republic of the Sudan, sd, 🇸🇩, SUD, the Sudan",http://www.wikidata.org/entity/Q6256,country
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q1049,Sudan,"as-Sūdān, North Sudan, Republic of Sudan, Republic of the Sudan, sd, 🇸🇩, SUD, the Sudan",http://www.wikidata.org/entity/Q6256,country
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1049,Sudan,"as-Sūdān, North Sudan, Republic of Sudan, Republic of the Sudan, sd, 🇸🇩, SUD, the Sudan",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q1049,Sudan,"as-Sūdān, North Sudan, Republic of Sudan, Republic of the Sudan, sd, 🇸🇩, SUD, the Sudan",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1049,Sudan,"as-Sūdān, North Sudan, Republic of Sudan, Republic of the Sudan, sd, 🇸🇩, SUD, the Sudan",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q1049,Sudan,"as-Sūdān, North Sudan, Republic of Sudan, Republic of the Sudan, sd, 🇸🇩, SUD, the Sudan",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694873,COVID-19 pandemic in Africa,"2020 coronavirus outbreak in Africa, 2020 coronavirus pandemic in Africa, COVID-19 outbreak in Africa",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87657486,2020 COVID-19 pandemic in Sudan,2020 coronavirus outbreak in Sudan,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93670149,2020 Sudan COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction
http://www.wikidata.org/entity/Q83873387,2020 COVID-19 pandemic in Singapore,"2019–20 coronavirus outbreak in Singapore, COVID-19 outbreak in Singapore, Singaporean 2019–20 coronavirus outbreak, Singaporean COVID-19 outbreak, COVID-19 pandemic in Singapore",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q334,Singapore,"SG, Garden City, SGP, sg, Singapore City, Lion City, Republic of Singapore, 🇸🇬",http://www.wikidata.org/entity/Q515,city
